YearStart,YearEnd,LocationAbbr,Topic,Question,DataValue,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1
2018,2018,WV,Disability,Disability among adults aged >= 65 years,33.4,,32.5,34.2,Gender,Female
2018,2018,IA,Disability,Disability among adults aged >= 65 years,31.1,,30.3,31.9,Overall,Overall
2018,2018,IL,Disability,Disability among adults aged >= 65 years,32.0,,31.5,32.5,Overall,Overall
2010,2010,WI,Disability,Disability among adults aged >= 65 years,32.8,,31.9,33.7,Gender,Female
2011,2011,RI,Disability,Disability among adults aged >= 65 years,34.7,,32.8,36.6,Race/Ethnicity,"White, non-Hispanic"
2011,2011,VA,Disability,Disability among adults aged >= 65 years,41.6,,39.8,43.4,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,KS,Disability,Disability among adults aged >= 65 years,35.6,,34.5,36.8,Gender,Female
2016,2016,MO,Disability,Disability among adults aged >= 65 years,36.7,,36.0,37.4,Overall,Overall
2016,2016,WA,Disability,Disability among adults aged >= 65 years,38.2,,33.4,43.0,Race/Ethnicity,Hispanic
2014,2014,GA,Disability,Disability among adults aged >= 65 years,36.6,,35.5,37.6,Gender,Male
2014,2014,TX,Disability,Disability among adults aged >= 65 years,36.6,,36.2,37.0,Race/Ethnicity,"White, non-Hispanic"
2011,2011,MA,Disability,Disability among adults aged >= 65 years,32.0,,30.9,33.1,Gender,Male
2016,2016,NY,Disability,Disability among adults aged >= 65 years,32.9,,32.5,33.3,Overall,Overall
2014,2014,CA,Disability,Disability among adults aged >= 65 years,47.4,,41.6,53.2,Race/Ethnicity,American Indian or Alaska Native
2013,2013,NY,Disability,Disability among adults aged >= 65 years,31.7,,31.1,32.2,Gender,Male
2015,2015,OH,Disability,Disability among adults aged >= 65 years,34.1,,33.6,34.6,Race/Ethnicity,"White, non-Hispanic"
2012,2012,MD,Disability,Disability among adults aged >= 65 years,32.3,,26.6,38.0,Race/Ethnicity,Hispanic
2014,2014,WV,Disability,Disability among adults aged >= 65 years,44.3,,43.1,45.5,Overall,Overall
2012,2012,MS,Disability,Disability among adults aged >= 65 years,44.5,,43.3,45.7,Overall,Overall
2014,2014,IL,Disability,Disability among adults aged >= 65 years,36.4,,35.7,37.0,Gender,Female
2018,2018,SC,Disability,Disability among adults aged >= 65 years,33.9,,32.7,35.1,Gender,Female
2014,2014,NY,Disability,Disability among adults aged >= 65 years,34.7,,34.3,35.1,Overall,Overall
2015,2015,MD,Disability,Disability among adults aged >= 65 years,31.8,,26.6,36.9,Race/Ethnicity,Hispanic
2012,2012,WY,Disability,Disability among adults aged >= 65 years,36.6,,34.3,38.9,Overall,Overall
2019,2019,MT,Disability,Disability among adults aged >= 65 years,33.1,,31.4,34.7,Race/Ethnicity,"White, non-Hispanic"
2010,2010,NJ,Disability,Disability among adults aged >= 65 years,25.3,,22.2,28.4,Race/Ethnicity,"Asian, non-Hispanic"
2015,2015,CA,Disability,Disability among adults aged >= 65 years,34.1,,33.7,34.5,Race/Ethnicity,"White, non-Hispanic"
2012,2012,MO,Disability,Disability among adults aged >= 65 years,37.9,,37.1,38.7,Overall,Overall
2010,2010,KS,Disability,Disability among adults aged >= 65 years,37.8,,36.5,39.1,Gender,Female
2013,2013,MN,Disability,Disability among adults aged >= 65 years,31.8,,31.1,32.5,Overall,Overall
2013,2013,OH,Disability,Disability among adults aged >= 65 years,35.2,,34.6,35.8,Overall,Overall
2012,2012,SD,Disability,Disability among adults aged >= 65 years,34.9,,33.3,36.5,Overall,Overall
2017,2017,NJ,Disability,Disability among adults aged >= 65 years,31.7,,30.8,32.5,Gender,Female
2015,2015,MA,Disability,Disability among adults aged >= 65 years,31.4,,30.5,32.3,Gender,Male
2015,2015,NC,Disability,Disability among adults aged >= 65 years,35.2,,34.5,35.9,Race/Ethnicity,"White, non-Hispanic"
2019,2019,VT,Disability,Disability among adults aged >= 65 years,31.2,,29.3,33.0,Race/Ethnicity,"White, non-Hispanic"
2014,2014,TX,Disability,Disability among adults aged >= 65 years,44.9,,43.6,46.2,Race/Ethnicity,"Black, non-Hispanic"
2016,2016,OK,Disability,Disability among adults aged >= 65 years,32.2,,24.8,39.6,Race/Ethnicity,"Asian, non-Hispanic"
2011,2011,MA,Disability,Disability among adults aged >= 65 years,44.7,,40.8,48.5,Race/Ethnicity,Hispanic
2018,2018,GA,Disability,Disability among adults aged >= 65 years,32.4,,27.3,37.6,Race/Ethnicity,Hispanic
2016,2016,OH,Disability,Disability among adults aged >= 65 years,35.8,,35.1,36.5,Gender,Female
2017,2017,CA,Disability,Disability among adults aged >= 65 years,37.6,,36.8,38.4,Race/Ethnicity,Hispanic
2012,2012,OH,Disability,Disability among adults aged >= 65 years,34.6,,34.1,35.1,Race/Ethnicity,"White, non-Hispanic"
2019,2019,MD,Disability,Disability among adults aged >= 65 years,30.3,,29.6,31.0,Overall,Overall
2014,2014,NV,Disability,Disability among adults aged >= 65 years,37.6,,36.1,39.1,Gender,Female
2012,2012,TX,Disability,Disability among adults aged >= 65 years,39.1,,38.7,39.5,Overall,Overall
2011,2011,NJ,Disability,Disability among adults aged >= 65 years,40.9,,38.3,43.6,Race/Ethnicity,Hispanic
2017,2017,MA,Disability,Disability among adults aged >= 65 years,33.4,,32.5,34.3,Gender,Female
2015,2015,OR,Disability,Disability among adults aged >= 65 years,39.3,,38.0,40.7,Gender,Male
2012,2012,NH,Disability,Disability among adults aged >= 65 years,31.4,,30.0,32.8,Overall,Overall
2019,2019,SC,Disability,Disability among adults aged >= 65 years,34.5,,33.0,36.1,Gender,Male
2016,2016,NJ,Disability,Disability among adults aged >= 65 years,23.5,,21.3,25.7,Race/Ethnicity,"Asian, non-Hispanic"
2010,2010,VA,Disability,Disability among adults aged >= 65 years,36.5,,35.5,37.4,Gender,Female
2018,2018,NM,Disability,Disability among adults aged >= 65 years,40.0,,38.7,41.3,Overall,Overall
2016,2016,WI,Disability,Disability among adults aged >= 65 years,39.4,,33.5,45.4,Race/Ethnicity,Hispanic
2014,2014,AL,Disability,Disability among adults aged >= 65 years,42.2,,41.2,43.3,Gender,Female
2015,2015,SD,Disability,Disability among adults aged >= 65 years,32.6,,31.1,34.1,Overall,Overall
2012,2012,IN,Disability,Disability among adults aged >= 65 years,35.9,,34.9,36.9,Gender,Male
2014,2014,MA,Disability,Disability among adults aged >= 65 years,39.0,,35.5,42.5,Race/Ethnicity,"Black, non-Hispanic"
2017,2017,MD,Disability,Disability among adults aged >= 65 years,27.9,,23.5,32.3,Race/Ethnicity,Hispanic
2014,2014,NY,Disability,Disability among adults aged >= 65 years,33.8,,33.4,34.2,Race/Ethnicity,"White, non-Hispanic"
2010,2010,WA,Disability,Disability among adults aged >= 65 years,31.7,,28.4,35.0,Race/Ethnicity,"Asian, non-Hispanic"
2016,2016,MO,Disability,Disability among adults aged >= 65 years,23.2,,14.6,31.8,Race/Ethnicity,"Asian, non-Hispanic"
2013,2013,KY,Disability,Disability among adults aged >= 65 years,44.5,,30.3,58.7,Race/Ethnicity,Hispanic
2013,2013,KS,Disability,Disability among adults aged >= 65 years,37.0,,35.5,38.4,Gender,Female
2016,2016,IA,Disability,Disability among adults aged >= 65 years,26.4,,16.5,36.3,Race/Ethnicity,"Asian, non-Hispanic"
2019,2019,RI,Disability,Disability among adults aged >= 65 years,29.2,,27.1,31.3,Race/Ethnicity,"White, non-Hispanic"
2013,2013,MO,Disability,Disability among adults aged >= 65 years,38.2,,30.2,46.2,Race/Ethnicity,Hispanic
2018,2018,DE,Disability,Disability among adults aged >= 65 years,30.8,,28.2,33.5,Gender,Male
2013,2013,UT,Disability,Disability among adults aged >= 65 years,36.1,,34.2,37.9,Gender,Male
2016,2016,FL,Disability,Disability among adults aged >= 65 years,33.2,,32.7,33.7,Gender,Female
2010,2010,MO,Disability,Disability among adults aged >= 65 years,38.7,,37.8,39.6,Overall,Overall
2012,2012,MA,Disability,Disability among adults aged >= 65 years,30.6,,26.1,35.1,Race/Ethnicity,"Asian, non-Hispanic"
2010,2010,LA,Disability,Disability among adults aged >= 65 years,32.5,,21.9,43.1,Race/Ethnicity,"Asian, non-Hispanic"
2011,2011,NH,Disability,Disability among adults aged >= 65 years,34.1,,32.3,35.9,Race/Ethnicity,"White, non-Hispanic"
2014,2014,CO,Disability,Disability among adults aged >= 65 years,32.1,,31.3,32.9,Race/Ethnicity,"White, non-Hispanic"
2019,2019,AL,Disability,Disability among adults aged >= 65 years,38.3,,37.5,39.1,Overall,Overall
2016,2016,MI,Disability,Disability among adults aged >= 65 years,37.9,,33.9,42.0,Race/Ethnicity,Hispanic
2017,2017,NM,Disability,Disability among adults aged >= 65 years,38.2,,36.8,39.6,Overall,Overall
2016,2016,IN,Disability,Disability among adults aged >= 65 years,19.1,,12.7,25.5,Race/Ethnicity,"Asian, non-Hispanic"
2011,2011,AK,Disability,Disability among adults aged >= 65 years,44.7,,40.5,48.8,Gender,Male
2013,2013,OK,Disability,Disability among adults aged >= 65 years,42.8,,41.8,43.8,Overall,Overall
2018,2018,ID,Disability,Disability among adults aged >= 65 years,41.6,,32.1,51.0,Race/Ethnicity,Hispanic
2013,2013,NC,Disability,Disability among adults aged >= 65 years,55.0,,48.4,61.6,Race/Ethnicity,American Indian or Alaska Native
2017,2017,KY,Disability,Disability among adults aged >= 65 years,30.7,,21.1,40.3,Race/Ethnicity,Hispanic
2010,2010,VT,Disability,Disability among adults aged >= 65 years,33.9,,31.1,36.8,Gender,Male
2012,2012,RI,Disability,Disability among adults aged >= 65 years,38.6,,27.8,49.3,Race/Ethnicity,Hispanic
2016,2016,KY,Disability,Disability among adults aged >= 65 years,39.0,,35.6,42.4,Race/Ethnicity,"Black, non-Hispanic"
2016,2016,US,Disability,Disability among adults aged >= 65 years,39.9,,39.5,40.3,Race/Ethnicity,"Black, non-Hispanic"
2011,2011,WV,Disability,Disability among adults aged >= 65 years,43.5,,41.5,45.4,Gender,Male
2018,2018,OH,Disability,Disability among adults aged >= 65 years,33.5,,32.9,34.1,Race/Ethnicity,"White, non-Hispanic"
2010,2010,MA,Disability,Disability among adults aged >= 65 years,32.3,,31.5,33.1,Race/Ethnicity,"White, non-Hispanic"
2010,2010,RI,Disability,Disability among adults aged >= 65 years,37.8,,35.2,40.5,Gender,Female
2019,2019,ND,Disability,Disability among adults aged >= 65 years,47.7,,0.0,100.0,Race/Ethnicity,Hispanic
2019,2019,UT,Disability,Disability among adults aged >= 65 years,31.2,,29.8,32.6,Race/Ethnicity,"White, non-Hispanic"
2015,2015,PA,Disability,Disability among adults aged >= 65 years,46.1,,42.0,50.3,Race/Ethnicity,Hispanic
2017,2017,GA,Disability,Disability among adults aged >= 65 years,36.6,,35.8,37.5,Gender,Female
2010,2010,KY,Disability,Disability among adults aged >= 65 years,41.4,,40.0,42.8,Gender,Male
2015,2015,OR,Disability,Disability among adults aged >= 65 years,33.7,,27.3,40.1,Race/Ethnicity,Hispanic
2010,2010,IA,Disability,Disability among adults aged >= 65 years,39.5,,26.4,52.6,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,AK,Disability,Disability among adults aged >= 65 years,39.7,,37.0,42.4,Overall,Overall
2010,2010,CO,Disability,Disability among adults aged >= 65 years,33.9,,32.9,34.9,Race/Ethnicity,"White, non-Hispanic"
2017,2017,NV,Disability,Disability among adults aged >= 65 years,34.3,,33.1,35.5,Overall,Overall
2014,2014,WA,Disability,Disability among adults aged >= 65 years,36.2,,35.2,37.2,Gender,Male
2017,2017,IA,Disability,Disability among adults aged >= 65 years,29.8,,28.6,31.0,Gender,Female
2012,2012,AZ,Disability,Disability among adults aged >= 65 years,33.7,,32.8,34.7,Gender,Female
2011,2011,AR,Disability,Disability among adults aged >= 65 years,43.1,,42.0,44.2,Overall,Overall
2018,2018,NE,Disability,Disability among adults aged >= 65 years,33.7,,32.8,34.6,Overall,Overall
2015,2015,NH,Disability,Disability among adults aged >= 65 years,33.0,,31.3,34.7,Race/Ethnicity,"White, non-Hispanic"
2017,2017,PR,Disability,Disability among adults aged >= 65 years,48.8,,47.7,49.9,Overall,Overall
2016,2016,TX,Disability,Disability among adults aged >= 65 years,38.7,,38.3,39.1,Overall,Overall
2012,2012,GA,Disability,Disability among adults aged >= 65 years,37.2,,36.5,37.9,Race/Ethnicity,"White, non-Hispanic"
2017,2017,OR,Disability,Disability among adults aged >= 65 years,33.6,,32.7,34.6,Gender,Female
2018,2018,WY,Disability,Disability among adults aged >= 65 years,33.3,,30.8,35.8,Race/Ethnicity,"White, non-Hispanic"
2018,2018,PR,Disability,Disability among adults aged >= 65 years,46.3,,44.8,47.8,Overall,Overall
2018,2018,RI,Disability,Disability among adults aged >= 65 years,32.4,,30.5,34.3,Overall,Overall
2018,2018,MS,Disability,Disability among adults aged >= 65 years,39.6,,38.3,40.9,Overall,Overall
2010,2010,MO,Disability,Disability among adults aged >= 65 years,38.3,,37.4,39.2,Race/Ethnicity,"White, non-Hispanic"
2014,2014,IA,Disability,Disability among adults aged >= 65 years,41.5,,32.9,50.1,Race/Ethnicity,"Black, non-Hispanic"
2010,2010,NC,Disability,Disability among adults aged >= 65 years,36.9,,35.9,37.9,Race/Ethnicity,"White, non-Hispanic"
2012,2012,NJ,Disability,Disability among adults aged >= 65 years,25.3,,22.7,27.9,Race/Ethnicity,"Asian, non-Hispanic"
2019,2019,NM,Disability,Disability among adults aged >= 65 years,33.4,,31.7,35.1,Race/Ethnicity,"White, non-Hispanic"
2015,2015,AR,Disability,Disability among adults aged >= 65 years,42.3,,41.2,43.4,Overall,Overall
2010,2010,IN,Disability,Disability among adults aged >= 65 years,36.6,,35.9,37.3,Overall,Overall
2013,2013,WA,Disability,Disability among adults aged >= 65 years,46.1,,39.7,52.5,Race/Ethnicity,"Black, non-Hispanic"
2013,2013,NC,Disability,Disability among adults aged >= 65 years,25.4,,20.1,30.7,Race/Ethnicity,"Asian, non-Hispanic"
2011,2011,PA,Disability,Disability among adults aged >= 65 years,45.9,,41.0,50.8,Race/Ethnicity,Hispanic
2012,2012,MO,Disability,Disability among adults aged >= 65 years,36.5,,29.5,43.5,Race/Ethnicity,"Asian, non-Hispanic"
2010,2010,TN,Disability,Disability among adults aged >= 65 years,41.4,,28.1,54.6,Race/Ethnicity,Hispanic
2014,2014,DE,Disability,Disability among adults aged >= 65 years,30.9,,28.5,33.2,Gender,Male
2013,2013,MS,Disability,Disability among adults aged >= 65 years,43.7,,42.1,45.3,Race/Ethnicity,"White, non-Hispanic"
2012,2012,US,Disability,Disability among adults aged >= 65 years,35.9,,35.8,36.0,Overall,Overall
2015,2015,CT,Disability,Disability among adults aged >= 65 years,39.0,,34.6,43.3,Race/Ethnicity,Hispanic
2010,2010,IA,Disability,Disability among adults aged >= 65 years,32.1,,31.3,32.9,Race/Ethnicity,"White, non-Hispanic"
2013,2013,NV,Disability,Disability among adults aged >= 65 years,30.4,,26.2,34.6,Race/Ethnicity,"Asian, non-Hispanic"
2019,2019,DC,Disability,Disability among adults aged >= 65 years,16.6,,13.4,19.7,Race/Ethnicity,"White, non-Hispanic"
2019,2019,FL,Disability,Disability among adults aged >= 65 years,31.9,,31.0,32.7,Gender,Male
2010,2010,MA,Disability,Disability among adults aged >= 65 years,39.0,,34.4,43.6,Race/Ethnicity,"Black, non-Hispanic"
2018,2018,KS,Disability,Disability among adults aged >= 65 years,34.4,,33.1,35.7,Gender,Female
2016,2016,DC,Disability,Disability among adults aged >= 65 years,27.7,,24.3,31.0,Gender,Male
2017,2017,AK,Disability,Disability among adults aged >= 65 years,38.7,,36.3,41.1,Overall,Overall
2019,2019,CO,Disability,Disability among adults aged >= 65 years,30.1,,29.4,30.8,Overall,Overall
2017,2017,WV,Disability,Disability among adults aged >= 65 years,43.8,,42.6,45.0,Race/Ethnicity,"White, non-Hispanic"
2013,2013,AR,Disability,Disability among adults aged >= 65 years,43.2,,41.8,44.5,Gender,Male
2010,2010,AZ,Disability,Disability among adults aged >= 65 years,39.0,,36.4,41.6,Race/Ethnicity,Hispanic
2016,2016,LA,Disability,Disability among adults aged >= 65 years,44.2,,42.6,45.8,Race/Ethnicity,"Black, non-Hispanic"
2016,2016,MA,Disability,Disability among adults aged >= 65 years,33.7,,29.8,37.6,Race/Ethnicity,"Asian, non-Hispanic"
2011,2011,GA,Disability,Disability among adults aged >= 65 years,38.2,,37.4,39.0,Overall,Overall
2013,2013,MN,Disability,Disability among adults aged >= 65 years,30.7,,29.8,31.6,Gender,Female
2018,2018,KY,Disability,Disability among adults aged >= 65 years,33.9,,22.9,44.8,Race/Ethnicity,Hispanic
2018,2018,MT,Disability,Disability among adults aged >= 65 years,31.9,,30.6,33.2,Overall,Overall
2019,2019,MA,Disability,Disability among adults aged >= 65 years,30.8,,30.1,31.5,Overall,Overall
2017,2017,OK,Disability,Disability among adults aged >= 65 years,41.9,,41.0,42.8,Overall,Overall
2015,2015,VT,Disability,Disability among adults aged >= 65 years,32.7,,30.0,35.5,Gender,Female
2019,2019,NY,Disability,Disability among adults aged >= 65 years,29.6,,28.7,30.4,Gender,Male
2014,2014,NE,Disability,Disability among adults aged >= 65 years,32.3,,30.6,34.0,Gender,Female
2012,2012,PA,Disability,Disability among adults aged >= 65 years,41.1,,39.1,43.1,Race/Ethnicity,"Black, non-Hispanic"
2010,2010,NY,Disability,Disability among adults aged >= 65 years,38.4,,36.7,40.1,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,NM,Disability,Disability among adults aged >= 65 years,37.2,,35.7,38.7,Race/Ethnicity,"White, non-Hispanic"
2012,2012,WI,Disability,Disability among adults aged >= 65 years,40.3,,34.1,46.6,Race/Ethnicity,Hispanic
2013,2013,SD,Disability,Disability among adults aged >= 65 years,33.4,,31.0,35.8,Gender,Female
2013,2013,NJ,Disability,Disability among adults aged >= 65 years,35.5,,34.8,36.2,Gender,Female
2010,2010,MN,Disability,Disability among adults aged >= 65 years,32.2,,31.1,33.3,Gender,Male
2014,2014,GA,Disability,Disability among adults aged >= 65 years,27.9,,22.9,32.9,Race/Ethnicity,"Asian, non-Hispanic"
2017,2017,VA,Disability,Disability among adults aged >= 65 years,32.6,,31.9,33.3,Overall,Overall
2011,2011,MN,Disability,Disability among adults aged >= 65 years,49.4,,42.1,56.7,Race/Ethnicity,"Black, non-Hispanic"
2014,2014,FL,Disability,Disability among adults aged >= 65 years,33.1,,32.4,33.7,Gender,Male
2012,2012,ID,Disability,Disability among adults aged >= 65 years,35.1,,33.6,36.6,Overall,Overall
2011,2011,UT,Disability,Disability among adults aged >= 65 years,35.8,,27.9,43.7,Race/Ethnicity,Hispanic
2016,2016,OK,Disability,Disability among adults aged >= 65 years,37.7,,31.7,43.8,Race/Ethnicity,Hispanic
2017,2017,NC,Disability,Disability among adults aged >= 65 years,35.4,,34.7,36.1,Gender,Female
2011,2011,DE,Disability,Disability among adults aged >= 65 years,34.9,,31.8,37.9,Gender,Female
2015,2015,KS,Disability,Disability among adults aged >= 65 years,36.5,,35.4,37.6,Overall,Overall
2018,2018,WY,Disability,Disability among adults aged >= 65 years,31.6,,30.7,32.5,Gender,Male
2015,2015,KY,Disability,Disability among adults aged >= 65 years,40.7,,39.4,42.0,Gender,Female
2010,2010,MS,Disability,Disability among adults aged >= 65 years,47.1,,45.6,48.7,Gender,Female
2016,2016,MS,Disability,Disability among adults aged >= 65 years,43.9,,41.3,46.5,Race/Ethnicity,"Black, non-Hispanic"
